energy,unc_en,intensity,unc_i,start_level_energy,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date,type,shell
552.761,0.016,0.086,0.005,1012.594,459.826,(E2(+M1)),0.4,GT,0.0137,,64,85,Gd,,0,,7/2-,9.28,,10,d,801792,8640,EC+B+,100,,1314,5,63,86,Eu,23-Aug-2022,Balraj Singh and Jun Chen,2024-01-26,,
563.49,0.1,0.0106,0.0012,1097.591,534.295,[E1],,,0.00346,,64,85,Gd,,0,,7/2-,9.28,,10,d,801792,8640,EC+B+,100,,1314,5,63,86,Eu,23-Aug-2022,Balraj Singh and Jun Chen,2024-01-26,,
574.88,,0.00097,5e-05,,,,,,,,64,85,Gd,,0,,7/2-,9.28,,10,d,801792,8640,EC+B+,100,,1314,5,63,86,Eu,23-Aug-2022,Balraj Singh and Jun Chen,2024-01-26,,
577.96,,0.00097,5e-05,,,,,,,,64,85,Gd,,0,,7/2-,9.28,,10,d,801792,8640,EC+B+,100,,1314,5,63,86,Eu,23-Aug-2022,Balraj Singh and Jun Chen,2024-01-26,,
581.79,,0.00097,5e-05,,,,,,,,64,85,Gd,,0,,7/2-,9.28,,10,d,801792,8640,EC+B+,100,,1314,5,63,86,Eu,23-Aug-2022,Balraj Singh and Jun Chen,2024-01-26,,
590.96,,0.00097,5e-05,,,,,,,,64,85,Gd,,0,,7/2-,9.28,,10,d,801792,8640,EC+B+,100,,1314,5,63,86,Eu,23-Aug-2022,Balraj Singh and Jun Chen,2024-01-26,,
593.16,,0.00097,5e-05,,,,,,,,64,85,Gd,,0,,7/2-,9.28,,10,d,801792,8640,EC+B+,100,,1314,5,63,86,Eu,23-Aug-2022,Balraj Singh and Jun Chen,2024-01-26,,
598.89,0.05,0.0201,0.0018,748.601,149.732,,,,,,64,85,Gd,,0,,7/2-,9.28,,10,d,801792,8640,EC+B+,100,,1314,5,63,86,Eu,23-Aug-2022,Balraj Singh and Jun Chen,2024-01-26,,
601.201,0.015,0.0591,0.0034,1097.591,496.389,(M1),,,0.01468,,64,85,Gd,,0,,7/2-,9.28,,10,d,801792,8640,EC+B+,100,,1314,5,63,86,Eu,23-Aug-2022,Balraj Singh and Jun Chen,2024-01-26,,
629.01,,0.00048,3e-05,,,,,,,,64,85,Gd,,0,,7/2-,9.28,,10,d,801792,8640,EC+B+,100,,1314,5,63,86,Eu,23-Aug-2022,Balraj Singh and Jun Chen,2024-01-26,,
645.315,0.01,1.47,0.08,795.03,149.732,E1,,,0.00259,,64,85,Gd,,0,,7/2-,9.28,,10,d,801792,8640,EC+B+,100,,1314,5,63,86,Eu,23-Aug-2022,Balraj Singh and Jun Chen,2024-01-26,,
649.11,0.07,0.0136,0.0025,798.937,149.732,[M1 E2],,,0.0095,,64,85,Gd,,0,,7/2-,9.28,,10,d,801792,8640,EC+B+,100,,1314,5,63,86,Eu,23-Aug-2022,Balraj Singh and Jun Chen,2024-01-26,,
662.902,0.01,0.28,0.016,812.631,149.732,M1(+E2),0.85,LT,0.0105,,64,85,Gd,,0,,7/2-,9.28,,10,d,801792,8640,EC+B+,100,,1314,5,63,86,Eu,23-Aug-2022,Balraj Singh and Jun Chen,2024-01-26,,
666.289,0.01,0.88,0.05,666.291,0.0,E2,,,0.00649,,64,85,Gd,,0,,7/2-,9.28,,10,d,801792,8640,EC+B+,100,,1314,5,63,86,Eu,23-Aug-2022,Balraj Singh and Jun Chen,2024-01-26,,
